,road,chainage,lrp,lat,lon,gap,type,name,condition,bridgedual,idx,crossing
35654,Z1438,17.45,LRP_CROSS_72929,22.1980552,91.0928052,,Crossing,Start of Road from Z1439 at Kasherhat.,,,72929,72930
35713,Z1439,26.25,LRP_CROSS_72930,22.1980552,91.0928052,,Crossing,"Start of Road from Bhuya hat ,Hatiya.",,,72930,72929
36006,Z1445,14.542240800417478,LRP_CROSS_72931,23.33679128092854,90.77437436644784,,Crossing,Road start from Z1050 at Kachua Dack Bangla .,,,72931,72932
36227,Z1482,12.271492776686003,LRP_CROSS_72932,23.33679128092854,90.77437436644784,,Crossing,Start of road from R140 at Bakila,,,72932,72931
36591,Z1603,20.77024691364975,LRP_CROSS_72933,23.244499517647256,92.07288393696504,,Crossing,"Road start from Intersection of R160 at zero point, Khagrachhari.",,,72933,72934
36977,Z1610,0.0032861867513229474,LRP_CROSS_72934,23.244499517647256,92.07288393696504,,Crossing,Road start from Z1603 at Dighinala at Baily bridge,,,72934,72933
36591,Z1603,20.77024691364975,LRP_CROSS_72935,23.244499517647256,92.07288393696504,,Crossing,"Road start from Intersection of R160 at zero point, Khagrachhari.",,,72935,72936
37086,Z1611,0.12515438432394274,LRP_CROSS_72936,23.244499517647256,92.07288393696504,,Crossing,Road start from Z1603 (Khagrachari-Dighinala-Sajek road ) at Dighinala,,,72936,72935
36977,Z1610,0.0032861867513229474,LRP_CROSS_72937,23.244499517647256,92.07288393696504,,Crossing,Road start from Z1603 at Dighinala at Baily bridge,,,72937,72938
37086,Z1611,0.12515438432394274,LRP_CROSS_72938,23.244499517647256,92.07288393696504,,Crossing,Road start from Z1603 (Khagrachari-Dighinala-Sajek road ) at Dighinala,,,72938,72937
36754,Z1604,24.925,LRP_CROSS_72939,23.2947774,91.8984719,,Crossing,Start of Road from R160 at Khagrachari,,,72939,72940
36977,Z1610,51.0,LRP_CROSS_72940,23.2947774,91.8984719,,Crossing,Road start from Z1603 at Dighinala at Baily bridge,,,72940,72939
37466,Z1629,6.136515194471256,LRP_CROSS_72941,22.48643453053265,91.8939527610654,,Crossing,Start of road From N 106 at  Raozan.,,,72941,72942
37587,Z1637,0.005507607076491482,LRP_CROSS_72942,22.48643453053265,91.8939527610654,,Crossing,Start of road at domekhali,,,72942,72941
38443,Z2002,19.93726224847192,LRP_CROSS_72943,24.381623415540865,91.90169723417993,,Crossing,Road start from N208 Moulvibazar at Chowmohora.,,,72943,72944
38582,Z2003,18.76881089176519,LRP_CROSS_72944,24.381623415540865,91.90169723417993,,Crossing,Road start from R281 at Brahmanbazar.,,,72944,72943
39473,Z2035,15.603,LRP_CROSS_72945,24.1050833,90.8514167,,Crossing,Start of road from R211 at Shibpur bazar.,,,72945,72946
39788,Z2042,8.648,LRP_CROSS_72946,24.1050833,90.8514167,,Crossing,Start of road from of N2 Morjal.,,,72946,72945
39473,Z2035,15.603,LRP_CROSS_72947,24.1050833,90.8514167,,Crossing,Start of road from R211 at Shibpur bazar.,,,72947,72948
40141,Z2121,7.997417942109904,LRP_CROSS_72948,24.1050833,90.8514167,,Crossing,Start of road from R212,,,72948,72947
39788,Z2042,8.648,LRP_CROSS_72949,24.1050833,90.8514167,,Crossing,Start of road from of N2 Morjal.,,,72949,72950
40141,Z2121,7.997417942109904,LRP_CROSS_72950,24.1050833,90.8514167,,Crossing,Start of road from R212,,,72950,72949
39614,Z2037,5.088539664594567,LRP_CROSS_72951,23.972743229801647,90.66168063847671,,Crossing,Start of road from R 301 at Ghorashal Tanstation.,,,72951,72952
39686,Z2039,2.5035394864423752,LRP_CROSS_72952,23.972743229801647,90.66168063847671,,Crossing,Start of road  Z2045 at intersection at Palash.,,,72952,72951
39614,Z2037,5.081,LRP_CROSS_72953,23.9804993,90.6467774,,Crossing,Start of road from R 301 at Ghorashal Tanstation.,,,72953,72954
39686,Z2039,4.392,LRP_CROSS_72954,23.9804993,90.6467774,,Crossing,Start of road  Z2045 at intersection at Palash.,,,72954,72953
18896,R310,32.47160779264692,LRP_CROSS_72955,23.979778248809673,90.68086827994368,,Crossing,"Start of Road from N3 at Gazipur Chourasta, Joydebpur.",,,72955,72956
39686,Z2039,0.47430530089428946,LRP_CROSS_72956,23.979778248809673,90.68086827994368,,Crossing,Start of road  Z2045 at intersection at Palash.,,,72956,72955
39525,Z2036,12.410262155153177,LRP_CROSS_72957,23.979778248809673,90.68086827994368,,Crossing,Start of road from R211 at  Shibpur.,,,72957,72958
39686,Z2039,0.47430530089428946,LRP_CROSS_72958,23.979778248809673,90.68086827994368,,Crossing,Start of road  Z2045 at intersection at Palash.,,,72958,72957
39614,Z2037,12.103551920580635,LRP_CROSS_72959,23.979778248809673,90.68086827994368,,Crossing,Start of road from R 301 at Ghorashal Tanstation.,,,72959,72960
39686,Z2039,0.47430530089428946,LRP_CROSS_72960,23.979778248809673,90.68086827994368,,Crossing,Start of road  Z2045 at intersection at Palash.,,,72960,72959
39686,Z2039,0.47430530089428946,LRP_CROSS_72961,23.979778248809673,90.68086827994368,,Crossing,Start of road  Z2045 at intersection at Palash.,,,72961,72962
39935,Z2045,8.837766783009965,LRP_CROSS_72962,23.979778248809673,90.68086827994368,,Crossing,Start of road from R301 at Asmandir char,,,72962,72961
18307,R281,19.488610985899353,LRP_CROSS_72963,24.512607021375683,92.02839208425428,,Crossing,Road start from N208 at Rajnagar,,,72963,72964
41247,Z2822,0.008593034459331378,LRP_CROSS_72964,24.512607021375683,92.02839208425428,,Crossing,Road start from R 281 at  Chowmohona Kulaura,,,72964,72963
18307,R281,19.488610985899353,LRP_CROSS_72965,24.512607021375683,92.02839208425428,,Crossing,Road start from N208 at Rajnagar,,,72965,72966
41429,Z2824,15.18335676105767,LRP_CROSS_72966,24.512607021375683,92.02839208425428,,Crossing,The road starts from Z2823 at Klibdon.,,,72966,72965
41247,Z2822,0.008593034459331378,LRP_CROSS_72967,24.512607021375683,92.02839208425428,,Crossing,Road start from R 281 at  Chowmohona Kulaura,,,72967,72968
41429,Z2824,15.18335676105767,LRP_CROSS_72968,24.512607021375683,92.02839208425428,,Crossing,The road starts from Z2823 at Klibdon.,,,72968,72967
41321,Z2823,4.75627284402257,LRP_CROSS_72969,24.55452860247769,92.12460000298198,,Crossing,"Roas start from R282 Camp,More,Juri.",,,72969,72970
41429,Z2824,0.0695422007906058,LRP_CROSS_72970,24.55452860247769,92.12460000298198,,Crossing,The road starts from Z2823 at Klibdon.,,,72970,72969
41664,Z2834,114.55925385643421,LRP_CROSS_72971,25.16597600334533,90.34168712107366,,Crossing,"Start of Road at 478 Narayantala 100 km Ahead of Shahid Minar &Intersection of LGEO Road Narayantala ,Sunamganj Sader,Sunamganj. saler Sunamganj.",,,72971,72972
44881,Z3711,25.14585503035701,LRP_CROSS_72972,25.16597600334533,90.34168712107366,,Crossing,Road start from R371 at phulpur more,,,72972,72971
42382,Z3032,28.702,LRP_CROSS_72973,24.6358886,90.2721382,,Crossing,Road start from N4,,,72973,72974
42842,Z3035,19.36,LRP_CROSS_72974,24.6358886,90.2721382,,Crossing,Road start from Aqua Madrasa Rail crossing.,,,72974,72973
42382,Z3032,28.702,LRP_CROSS_72975,24.6358886,90.2721382,,Crossing,Road start from N4,,,72975,72976
46195,Z4105,15.522034843319192,LRP_CROSS_72976,24.6358886,90.2721382,,Crossing,Road start from N401 at Muktagachha.,,,72976,72975
42842,Z3035,19.36,LRP_CROSS_72977,24.6358886,90.2721382,,Crossing,Road start from Aqua Madrasa Rail crossing.,,,72977,72978
46195,Z4105,15.522034843319192,LRP_CROSS_72978,24.6358886,90.2721382,,Crossing,Road start from N401 at Muktagachha.,,,72978,72977
42529,Z3033,25.650730551580843,LRP_CROSS_72979,24.55899441018677,90.51205960972203,,Crossing,Road starts from intersection of R370,,,72979,72980
42739,Z3034,13.34609394480836,LRP_CROSS_72980,24.55899441018677,90.51205960972203,,Crossing,Start of road from N3 at Trisal,,,72980,72979
42529,Z3033,46.969262497961395,LRP_CROSS_72981,24.426750774467862,90.61965504848054,,Crossing,Road starts from intersection of R370,,,72981,72982
43196,Z3042,0.003313721884227405,LRP_CROSS_72982,24.426750774467862,90.61965504848054,,Crossing,The road starts from Z3033 at Daskhin Harina.,,,72982,72981
42529,Z3033,49.22869583620177,LRP_CROSS_72983,24.41172645599929,90.63375410465731,,Crossing,Road starts from intersection of R370,,,72983,72984
43511,Z3604,15.437538610571135,LRP_CROSS_72984,24.41172645599929,90.63375410465731,,Crossing,Start of Road from Kishoreganj Pourasava,,,72984,72983
42529,Z3033,65.79069782472163,LRP_CROSS_72985,24.276759459683653,90.6497497,,Crossing,Road starts from intersection of R370,,,72985,72986
43954,Z3617,8.090400532768578,LRP_CROSS_72986,24.276759459683653,90.6497497,,Crossing,The road Starts from Z3616 at Pakundia,,,72986,72985
5495,N3,111.40126850382501,LRP_CROSS_72987,24.759294129757446,90.40238946253588,,Crossing,Start of Road From the End of Banani Rail Crossing Over Pass,,,72987,72988
6450,N401,46.70278978215286,LRP_CROSS_72988,24.759294129757446,90.40238946253588,,Crossing,Road Start from N4 at Madhupur,,,72988,72987
5495,N3,111.40126850382501,LRP_CROSS_72989,24.759294129757446,90.40238946253588,,Crossing,Start of Road From the End of Banani Rail Crossing Over Pass,,,72989,72990
19957,R370,0.014250052542378017,LRP_CROSS_72990,24.759294129757446,90.40238946253588,,Crossing,"The road starts from  Kacharir more connecting N401, Madhupur- Mymensingh road",,,72990,72989
5495,N3,111.40126850382501,LRP_CROSS_72991,24.759294129757446,90.40238946253588,,Crossing,Start of Road From the End of Banani Rail Crossing Over Pass,,,72991,72992
42842,Z3035,0.33947559663732463,LRP_CROSS_72992,24.759294129757446,90.40238946253588,,Crossing,Road start from Aqua Madrasa Rail crossing.,,,72992,72991
5495,N3,111.40126850382501,LRP_CROSS_72993,24.759294129757446,90.40238946253588,,Crossing,Start of Road From the End of Banani Rail Crossing Over Pass,,,72993,72994
42903,Z3036,0.4057700628250952,LRP_CROSS_72994,24.759294129757446,90.40238946253588,,Crossing,"Start of the road from Batirkal, intersection with N401",,,72994,72993
5495,N3,111.40126850382501,LRP_CROSS_72995,24.759294129757446,90.40238946253588,,Crossing,Start of Road From the End of Banani Rail Crossing Over Pass,,,72995,72996
43084,Z3038,0.5694732959724413,LRP_CROSS_72996,24.759294129757446,90.40238946253588,,Crossing,The road starts from Townhalll,,,72996,72995
43098,Z3040,20.135435550323535,LRP_CROSS_72997,25.130964466710992,90.33544974716108,,Crossing,The road Start from Z 4602 at Nalitabari.,,,72997,72998
44881,Z3711,21.041889917256782,LRP_CROSS_72998,25.130964466710992,90.33544974716108,,Crossing,Road start from R371 at phulpur more,,,72998,72997
43098,Z3040,20.135435550323535,LRP_CROSS_72999,25.130964466710992,90.33544974716108,,Crossing,The road Start from Z 4602 at Nalitabari.,,,72999,73000
44971,Z3712,0.12870012035202377,LRP_CROSS_73000,25.130964466710992,90.33544974716108,,Crossing,Road Start from Z3711at Hluaghat.,,,73000,72999
44881,Z3711,21.041889917256782,LRP_CROSS_73001,25.130964466710992,90.33544974716108,,Crossing,Road start from R371 at phulpur more,,,73001,73002
44971,Z3712,0.12870012035202377,LRP_CROSS_73002,25.130964466710992,90.33544974716108,,Crossing,Road Start from Z3711at Hluaghat.,,,73002,73001
43310,Z3602,0.9712639114480756,LRP_CROSS_73003,24.432787967667743,90.79016573712293,,Crossing,Start of Road from Kishoreganj,,,73003,73004
43408,Z3603,0.2962681973221525,LRP_CROSS_73004,24.432787967667743,90.79016573712293,,Crossing,"Start of road from Ekrampurr,Kishoreganj.",,,73004,73003
43408,Z3603,0.029925048818335003,LRP_CROSS_73005,24.4325549,90.7744716,,Crossing,"Start of road from Ekrampurr,Kishoreganj.",,,73005,73006
43511,Z3604,0.0,LRP_CROSS_73006,24.4325549,90.7744716,,Crossing,Start of Road from Kishoreganj Pourasava,,,73006,73005
43408,Z3603,0.029925048818335003,LRP_CROSS_73007,24.4325549,90.7744716,,Crossing,"Start of road from Ekrampurr,Kishoreganj.",,,73007,73008
43898,Z3616,0.0,LRP_CROSS_73008,24.4325549,90.7744716,,Crossing,The road starts from Intersection Z3604 at Nagua more / Pakundia 15 km,,,73008,73007
43511,Z3604,0.0,LRP_CROSS_73009,24.4325549,90.7744716,,Crossing,Start of Road from Kishoreganj Pourasava,,,73009,73010
43898,Z3616,0.0,LRP_CROSS_73010,24.4325549,90.7744716,,Crossing,The road starts from Intersection Z3604 at Nagua more / Pakundia 15 km,,,73010,73009
43719,Z3608,21.10908022406972,LRP_CROSS_73011,24.661533257594503,90.84027366612851,,Crossing,"Start of the road from R360,Mymensingh-Bhairab road at Nandail Chowrasta.",,,73011,73012
44354,Z3706,26.853042682782526,LRP_CROSS_73012,24.661533257594503,90.84027366612851,,Crossing,Start of Road from  Z3701 at Netrokona Bus stand.,,,73012,73011
44235,Z3704,24.781717711566632,LRP_CROSS_73013,24.928018754746084,90.61444139748124,,Crossing,"Start of road front Nazanpur  More, Durgapur.",,,73013,73014
44482,Z3707,13.802939413979606,LRP_CROSS_73014,24.928018754746084,90.61444139748124,,Crossing,Start of Road from R370 at Netrokona,,,73014,73013
45431,Z4017,22.057565027102974,LRP_CROSS_73015,24.6128166840399,89.81059817573981,,Crossing,Road start at Porabari from N4 Dhaka-Tangial-Jamalpur road,,,73015,73016
47207,Z4801,20.032576820759633,LRP_CROSS_73016,24.6128166840399,89.81059817573981,,Crossing,Road start with R480.,,,73016,73015
45769,Z4022,11.210107611835433,LRP_CROSS_73017,24.929329361187296,89.85411357505396,,Crossing,Road start N4 Intersection with at Jamalpur.,,,73017,73018
45942,Z4024,3.60419036470242,LRP_CROSS_73018,24.929329361187296,89.85411357505396,,Crossing,"The road starts from Z4021, Jamalpur- Dewanganj road at Malancha",,,73018,73017
46388,Z4604,0.011031946908185514,LRP_CROSS_73019,25.04778830023094,90.00350393965265,,Crossing,"Road start from Z 4604,Sherpur-Bakshiganj road Sherpur (Akher Bazar)",,,73019,73020
46698,Z4607,2.1637748080969637,LRP_CROSS_73020,25.04778830023094,90.00350393965265,,Crossing,Road start from R460,,,73020,73019
46432,Z4605,8.673755942080902,LRP_CROSS_73021,25.18536327842236,90.06702135573858,,Crossing,Road start form R460 at Jhulgaon,,,73021,73022
47040,Z4616,19.454490348857757,LRP_CROSS_73022,25.18536327842236,90.06702135573858,,Crossing,Road start from Z4607,,,73022,73021
46511,Z4606,26.02927215605604,LRP_CROSS_73023,25.183100024976948,89.8700764451217,,Crossing,The road start from R 461 at (Nandibazar) Jamalpur.,,,73023,73024
46698,Z4607,25.57564992370044,LRP_CROSS_73024,25.183100024976948,89.8700764451217,,Crossing,Road start from R460,,,73024,73023
46511,Z4606,26.02927215605604,LRP_CROSS_73025,25.183100024976948,89.8700764451217,,Crossing,The road start from R 461 at (Nandibazar) Jamalpur.,,,73025,73026
46893,Z4614,0.010653048761567804,LRP_CROSS_73026,25.183100024976948,89.8700764451217,,Crossing,Road Start from Bakshiganj,,,73026,73025
46698,Z4607,25.57564992370044,LRP_CROSS_73027,25.183100024976948,89.8700764451217,,Crossing,Road start from R460,,,73027,73028
46893,Z4614,0.010653048761567804,LRP_CROSS_73028,25.183100024976948,89.8700764451217,,Crossing,Road Start from Bakshiganj,,,73028,73027
47313,Z5002,62.215,LRP_CROSS_73029,25.8643056,88.4911941,,Crossing,Start at  Baliadanghi more infront of Sadinota Stomvo and Intersection Z-5055 &Z-5002 Thakurgaon.,,,73029,73030
47778,Z5006,34.44,LRP_CROSS_73030,25.8643056,88.4911941,,Crossing,Road start from Z5803 at Baluadanga Infront of RHD signboard Dinajpur. / Box culvert,,,73030,73029
47313,Z5002,49.23944850013682,LRP_CROSS_73031,25.859100662956788,88.3653532053053,,Crossing,Start at  Baliadanghi more infront of Sadinota Stomvo and Intersection Z-5055 &Z-5002 Thakurgaon.,,,73031,73032
50115,Z5055,21.977639818211628,LRP_CROSS_73032,25.859100662956788,88.3653532053053,,Crossing,Start of Road from Intersection and R587 at Baliadanghi and Z5002 more infront of Modern Electronic board Thakurgaon.,,,73032,73031
47778,Z5006,1.0481015046933702,LRP_CROSS_73033,25.631912055096585,88.61490477479448,,Crossing,Road start from Z5803 at Baluadanga Infront of RHD signboard Dinajpur. / Box culvert,,,73033,73034
55058,Z5803,0.002855870667480837,LRP_CROSS_73034,25.631912055096585,88.61490477479448,,Crossing,"Start  of road from start at Birol more in front of Asia super market Kanchonhat,Birol,Dinajpur.",,,73034,73033
47910,Z5008,24.670457798698404,LRP_CROSS_73035,25.89514759152353,88.84074931394326,,Crossing,"Start from N5 at Tajmohol more ,Birganj,Dinajpur.",,,73035,73036
48029,Z5009,0.0019788879877697322,LRP_CROSS_73036,25.89514759152353,88.84074931394326,,Crossing,"Start from Z5008 at Shoker Bazar, Darwani, Nilphamari.",,,73036,73035
48138,Z5011,12.695769256978803,LRP_CROSS_73037,25.66767580848496,88.9133509151913,,Crossing,Start at Sayedpur more Infront of Tata motors Itd sign board and Intersection at N518 & Z5011 Sayedpur Nilphamari more      ,,,73037,73038
48789,Z5025,37.98819145114022,LRP_CROSS_73038,25.66767580848496,88.9133509151913,,Crossing,"Start at N-5 at busterminal Rangpur in front of Fulguni hotel & Right side Shohag filling station, Bus terminal, Rongpur.",,,73038,73037
48138,Z5011,12.695769256978803,LRP_CROSS_73039,25.66767580848496,88.9133509151913,,Crossing,Start at Sayedpur more Infront of Tata motors Itd sign board and Intersection at N518 & Z5011 Sayedpur Nilphamari more      ,,,73039,73040
49021,Z5026,2.9354169883644694,LRP_CROSS_73040,25.66767580848496,88.9133509151913,,Crossing,"Start from Z5857 Hatchry more, Parbatipur.",,,73040,73039
48138,Z5011,12.695769256978803,LRP_CROSS_73041,25.66767580848496,88.9133509151913,,Crossing,Start at Sayedpur more Infront of Tata motors Itd sign board and Intersection at N518 & Z5011 Sayedpur Nilphamari more      ,,,73041,73042
55622,Z5857,21.725846264400737,LRP_CROSS_73042,25.66767580848496,88.9133509151913,,Crossing,"Start  of road from R585 at Paraton Parbatipur Bus stand infront of D.B.B.L Bank Sign Board Near Urbashi Cenama Hall , Fulbari, ,Dinajpur.",,,73042,73041
48789,Z5025,37.98819145114022,LRP_CROSS_73043,25.66767580848496,88.9133509151913,,Crossing,"Start at N-5 at busterminal Rangpur in front of Fulguni hotel & Right side Shohag filling station, Bus terminal, Rongpur.",,,73043,73044
49021,Z5026,2.9354169883644694,LRP_CROSS_73044,25.66767580848496,88.9133509151913,,Crossing,"Start from Z5857 Hatchry more, Parbatipur.",,,73044,73043
48789,Z5025,37.98819145114022,LRP_CROSS_73045,25.66767580848496,88.9133509151913,,Crossing,"Start at N-5 at busterminal Rangpur in front of Fulguni hotel & Right side Shohag filling station, Bus terminal, Rongpur.",,,73045,73046
55622,Z5857,21.725846264400737,LRP_CROSS_73046,25.66767580848496,88.9133509151913,,Crossing,"Start  of road from R585 at Paraton Parbatipur Bus stand infront of D.B.B.L Bank Sign Board Near Urbashi Cenama Hall , Fulbari, ,Dinajpur.",,,73046,73045
49021,Z5026,2.9354169883644694,LRP_CROSS_73047,25.66767580848496,88.9133509151913,,Crossing,"Start from Z5857 Hatchry more, Parbatipur.",,,73047,73048
55622,Z5857,21.725846264400737,LRP_CROSS_73048,25.66767580848496,88.9133509151913,,Crossing,"Start  of road from R585 at Paraton Parbatipur Bus stand infront of D.B.B.L Bank Sign Board Near Urbashi Cenama Hall , Fulbari, ,Dinajpur.",,,73048,73047
